|40216|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["1704862", "", "", ""], ["20065067", "", "", ""], ["19667761", "", "", ""], ["18560179", "", "", ""], ["17114940", "", "", ""], ["11255511", "", "", ""], ["10984439", "", "", ""], ["11910129", "", "", ""], ["19280368", "", "", ""], ["2500443", "", "", ""], ["9364937", "", "", ""], ["17020918", "", "", ""], ["8306827", "", "", ""], ["3097014", "", "", ""]]|
|40217|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["17322195", "", "", ""]]|
|40214|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["20673990", "", "", ""], ["22406755", "", "", ""]]|
|40215|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["17643101", "", "", ""], ["16460506", "", "", ""], ["9880366", "", "", ""], ["11123795", "", "", ""]]|
|40213|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["7520368", "", "", ""], ["12808043", "", "", ""], ["11423126", "", "", ""], ["10021358", "", "", ""], ["9778252", "", "", ""]]|
|40218|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["20577206", "", "", ""], ["6308466", "", "", ""]]|
|40219|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["20048075", "", "", ""]]|
|40132|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["7867928", "", "", ""]]|
|40130|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["19182780", "", "", ""]]|
|40137|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["15208441", "", "", ""]]|
|40136|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["12088150", "", "", ""], ["15208441", "", "", ""]]|
|40138|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["11481034", "", "", ""], ["12045206", "", "", ""], ["17507654", "", "", ""], ["19194500", "", "", ""], ["20418860", "", "", ""], ["11337479", "", "", ""], ["20137068", "", "", ""], ["21172659", "", "", ""], ["20436462", "", "", ""], ["21874018", "", "", ""]]|
|40093|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["17270048", "", "", ""], ["16878148", "", "", ""], ["19041754", "", "", ""], ["19625619", "", "", ""], ["20137068", "", "", ""], ["12970751", "", "", ""], ["16441420", "", "", ""], ["19690017", "", "", ""], ["20149803", "", "", ""], ["19379481", "", "", ""], ["19217333", "", "", ""], ["20797886", "", "", ""], ["19116412", "", "", ""], ["21128942", "", "", ""], ["19561200", "", "", ""], ["20729808", "", "", ""], ["22406755", "", "", ""], ["22369889", "", "", ""], ["20937273", "", "", ""], ["22196729", "", "", ""]]|
|40092|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["20421347", "", "", ""], ["20124551", "", "", ""], ["18836484", "", "", ""], ["18354083", "", "", ""], ["9819378", "", "", ""], ["1630459", "", "", ""], ["3409319", "", "", ""], ["17468437", "", "", ""], ["19232134", "", "", ""], ["22369889", "", "", ""], ["22406755", "", "", ""], ["19561200", "", "", ""]]|
|40095|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["16915236", "", "", ""], ["18511501", "", "", ""], ["20179156", "", "", ""]]|
|40094|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["19041754", "", "", ""]]|
|40281|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["23435381", "", "", ""]]|
|40096|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["17786216", "", "", ""], ["19762426", "", "", ""], ["18719115", "", "", ""], ["18587395", "", "", ""], ["17948025", "", "", ""], ["1709450", "", "", ""], ["6206499", "", "", ""], ["20486133", "", "", ""], ["1811930", "", "", ""], ["1688465", "", "", ""], ["17237358", "", "", ""], ["9203585", "", "", ""], ["7692308", "", "", ""], ["16707459", "", "", ""], ["9811352", "", "", ""], ["9294195", "", "", ""], ["10875929", "", "", ""], ["15121863", "", "", ""], ["15753088", "", "", ""], ["20668672", "", "", ""], ["3396539", "", "", ""], ["1303252", "", "", ""], ["19926638", "", "", ""], ["20529846", "", "", ""], ["21172659", "", "", ""]]|
|40263|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["21874018", "", "", ""], ["20436462", "", "", ""]]|
|40262|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["21964070", "", "", ""], ["23446346", "", "", ""], ["23446348", "", "", ""]]|
|40261|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["21874018", "", "", ""], ["20436462", "", "", ""]]|
|40260|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["21874018", "", "", ""], ["20436462", "", "", ""]]|
|40267|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["21642992", "", "", ""]]|
|40266|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["21925392", "", "", ""]]|
|40264|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["22245136", "", "", ""], ["21890647", "", "", ""]]|
|40129|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["19182780", "", "", ""]]|
|40091|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["19150982", "", "", ""], ["8649973", "", "", ""], ["8561505", "", "", ""], ["8638945", "", "", ""]]|
|40146|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["19559772", "", "", ""], ["10949932", "", "", ""]]|
|40190|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["6196783", "", "", ""], ["11713533", "", "", ""], ["11713532", "", "", ""], ["6434539", "", "", ""], ["11864590", "", "", ""], ["1646389", "", "", ""], ["17709395", "", "", ""], ["20471949", "", "", ""], ["14627702", "", "", ""], ["954090", "", "", ""], ["9018369", "", "", ""], ["18193315", "", "", ""], ["18566019", "", "", ""], ["19906723", "", "", ""], ["19416841", "", "", ""], ["20562857", "", "", ""], ["20139302", "", "", ""], ["17381310", "", "", ""], ["10824089", "", "", ""], ["19734296", "", "", ""], ["2443710", "", "", ""], ["17643375", "", "", ""], ["20668672", "", "", ""], ["20404130", "", "", ""], ["17925858", "", "", ""]]|
|40192|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["7488100", "", "", ""], ["8764472", "", "", ""], ["12796308", "", "", ""], ["8127653", "", "", ""], ["17435008", "", "", ""], ["20309825", "", "", ""], ["16469056", "", "", ""]]|
|40270|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["22196729", "", "", ""], ["22406755", "", "", ""]]|
|40271|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["22196729", "", "", ""]]|
|40088|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["20459797", "", "", ""], ["17623775 ", "", "", ""], ["17066261", "", "", ""], ["15226823", "", "", ""], ["18184812", "", "", ""], ["20026622", "", "", ""], ["20137068", "", "", ""], ["21128942", "", "", ""], ["16710320", "", "", ""], ["21463453", "", "", ""]]|
|40273|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["20887892", "", "", ""], ["22955988", "", "", ""]]|
|40274|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["20887892", "", "", ""]]|
|40110|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["16569192", "", "", ""], ["19186008", "", "", ""], ["14724589", "", "", ""], ["11050243", "", "", ""]]|
|40113|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["18974356", "", "", ""], ["11780141", "", "", ""], ["21172659", "", "", ""]]|
|40112|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["11682629", "", "", ""], ["16574773", "", "", ""]]|
|40082|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["2437583", "", "", ""], ["1706516", "", "", ""], ["12040034", "", "", ""], ["17699670", "", "", ""], ["12162957", "", "", ""], ["16154588", "", "", ""], ["17175535", "", "", ""], ["11350036", "", "", ""], ["9169532", "", "", ""], ["12944471", "", "", ""], ["18316401", "", "", ""], ["15302134", "", "", ""], ["12451124", "", "", ""], ["16330711", "", "", ""], ["7692450", "", "", ""], ["19675232", "", "", ""], ["17074884", "", "", ""], ["20974111", "", "", ""], ["21124905", "", "", ""]]|
|40083|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["9642273", "", "", ""]]|
|40081|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["18587408", "", "", ""], ["20236612", "", "", ""], ["20507594", "", "", ""], ["22406755", "", "", ""]]|
|40087|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["17351112", "", "", ""]]|
|40173|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["18604220", "", "", ""]]|
|40257|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["21874018", "", "", ""], ["20436462", "", "", ""]]|
|40171|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["12050232", "", "", ""], ["7789268", "", "", ""], ["9745033", "", "", ""], ["17445766", "", "", ""], ["17185360", "", "", ""]]|
|40108|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["16141075", "", "", ""]]|
|40241|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["21029862", "", "", ""], ["12045143", "", "", ""], ["12160738", "", "", ""], ["21254562", "", "", ""], ["21820484", "", "", ""], ["18501343", "", "", ""]]|
|40243|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["14962667", "", "", ""], ["16309881", "", "", ""], ["16935842", "", "", ""], ["17510246", "", "", ""]]|
|40242|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["21057500", "", "", ""]]|
|40102|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["15325271", "", "", ""], ["19056938", "", "", ""]]|
|40103|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["19182780", "", "", ""], ["16767105", "", "", ""]]|
|40101|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["15340049", "", "", ""], ["18299392", "", "", ""], ["18951091", "", "", ""], ["18848501", "", "", ""], ["19144718", "", "", ""], ["17917697", "", "", ""], ["20573698", "", "", ""], ["10393948", "", "", ""], ["15516932", "", "", ""], ["17242189", "", "", ""], ["10369866", "", "", ""], ["11813134", "", "", ""], ["16702402", "", "", ""], ["16575194", "", "", ""], ["16965397", "", "", ""], ["10958646", "", "", ""], ["21345374", "", "", ""], ["15590939", "", "", ""], ["15459184", "", "", ""], ["21172659", "", "", ""], ["21576366", "", "", ""], ["22406755", "", "", ""]]|
|40106|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["12084570", "", "", ""]]|
|40107|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["18538132", "", "", ""]]|
|40104|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["10759892", "", "", ""], ["16342203", "", "", ""], ["9626496", "", "", ""], ["14602737", "", "", ""], ["20392836", "", "", ""], ["20179190", "", "", ""], ["17569660", "", "", ""], ["15226823", "", "", ""], ["19194500", "", "", ""], ["20418860", "", "", ""], ["19264764", "", "", ""], ["11683710", "", "", ""], ["20032057", "", "", ""], ["20137068", "", "", ""], ["20404130", "", "", ""], ["21128942", "", "", ""], ["16356785", "", "", ""], ["16793321", "", "", ""], ["21172659", "", "", ""], ["22202438", "", "", ""]]|
|40105|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["20137068", "", "", ""], ["17270048", "", "", ""], ["19716791", "", "", ""], ["19217333", "", "", ""], ["19188602", "", "", ""], ["19106332", "", "", ""], ["16760401", "", "", ""], ["9253601", "", "", ""], ["20211624", "", "", ""], ["9858482", "", "", ""], ["21128942", "", "", ""], ["21170033", "", "", ""], ["20881053", "", "", ""], ["21444682", "", "", ""], ["21240286", "", "", ""], ["21874018", "", "", ""], ["22406755", "", "", ""], ["19561200", "", "", ""], ["22202438", "", "", ""]]|
|40224|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["20399962", "", "", ""], ["19720839", "", "", ""], ["19640998", "", "", ""], ["18957101", "", "", ""], ["1673026", "", "", ""], ["7901835", "", "", ""], ["16160154", "", "", ""], ["16580685", "", "", ""], ["6281455", "", "", ""], ["9279391", "", "", ""], ["14612496", "", "", ""], ["15608666", "", "", ""], ["11068051", "", "", ""], ["11024153", "", "", ""], ["17686859", "", "", ""], ["2828685", "", "", ""], ["6262773", "", "", ""], ["16556938", "", "", ""], ["7494316", "", "", ""], ["2536122", "", "", ""], ["11867523", "", "", ""]]|
|40258|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["21874018", "", "", ""], ["20436462", "", "", ""]]|
|40259|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["21874018", "", "", ""], ["20436462", "", "", ""], ["22406755", "", "", ""]]|
|40178|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["15703187", "", "", ""]]|
|40177|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["17445766", "", "", ""], ["17185360", "", "", ""]]|
|40176|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["17445766", "", "", ""], ["17185360", "", "", ""]]|
|40175|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["17445766", "", "", ""], ["17451645", "", "", ""], ["21423168", "", "", ""]]|
|40256|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["21874018", "", "", ""], ["20436462", "", "", ""]]|
|40172|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["12573261", "", "", ""], ["20066053", "", "", ""], ["21128942", "", "", ""]]|
|40254|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["20624288", "", "", ""], ["21890647", "", "", ""]]|
|40255|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["20624288", "", "", ""], ["20062813", "", "", ""], ["22406755", "", "", ""]]|
|40183|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["17241883", "", "", ""], ["19445043", "", "", ""], ["20423907", "", "", ""]]|
|40187|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["20577206", "", "", ""], ["20400965", "", "", ""], ["23435381", "", "", ""]]|
|40185|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["20010688", "", "", ""], ["21127216", "", "", ""]]|
|40098|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["19144990", "", "", ""], ["17445766", "", "", ""], ["17185360", "", "", ""], ["21874018", "", "", ""]]|
|40229|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["17274687", "", "", ""]]|
|40228|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["20404130", "", "", ""]]|
|40164|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["9027504", "", "", ""]]|
|40090|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["16705037", "", "", ""], ["15183307", "", "", ""], ["18697905", "", "", ""], ["19620975", "", "", ""], ["20137068", "", "", ""], ["9415433", "", "", ""], ["18562676", "", "", ""], ["17623775", "", "", ""]]|
|40166|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["11302516", "", "", ""], ["15987805", "", "", ""]]|
|40167|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["17957031", "", "", ""]]|
|40223|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["20036157", "", "", ""], ["17540903", "", "", ""], ["2436392", "", "", ""], ["11932411", "", "", ""], ["12917473", "", "", ""]]|
|40222|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["15169920", "", "", ""]]|
|40097|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["17604720", "", "", ""], ["20393566", "", "", ""], ["19571010", "", "", ""], ["20616235", "", "", ""], ["21496275", "", "", ""], ["21862635", "", "", ""], ["21637793", "", "", ""], ["22369889", "", "", ""]]|
|40163|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["19160491", "", "", ""]]|
|40220|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["19147577", "", "", ""]]|
|40272|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["21127216", "", "", ""]]|
|40089|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["17237763", "", "", ""], ["19861437", "", "", ""], ["12461786", "", "", ""], ["2859520", "", "", ""], ["7566158", "", "", ""]]|
|40111|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["15855153", "", "", ""], ["20377629", "", "", ""], ["21750967", "", "", ""]]|
|40151|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["20581224", "", "", ""], ["16000168", "", "", ""], ["17274687", "", "", ""]]|
|40150|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["11337479", "", "", ""], ["12796779", "", "", ""], ["15854907", "", "", ""], ["18532878", "", "", ""], ["19194500", "", "", ""], ["20072617", "", "", ""], ["21172659", "", "", ""]]|
|40152|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["12851393", "", "", ""], ["17982008", "", "", ""], ["17030512", "", "", ""], ["9632112", "", "", ""], ["16415074", "", "", ""]]|
|40276|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["20887892", "", "", ""], ["21890647", "", "", ""]]|
|40157|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["12019237", "", "", ""], ["21179090", "", "", ""]]|
|40156|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["19733073", "", "", ""]]|
|40158|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["17643101", "", "", ""], ["9106510", "", "", ""], ["9207836", "", "", ""], ["9880366", "", "", ""], ["11123795", "", "", ""], ["16460506", "", "", ""]]|
|40277|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["20887892", "", "", ""]]|
|40278|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["20887892", "", "", ""]]|
|40238|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["18997003", "", "", ""], ["16500993", "", "", ""]]|
|40239|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["18997003", "", "", ""], ["16500993", "", "", ""]]|
|40279|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["22000014", "", "", ""]]|
|40234|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["12837039", "", "", ""], ["8806733", "", "", ""], ["21874018", "", "", ""], ["22406755", "", "", ""]]|
|40236|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["19805129", "", "", ""]]|
|40237|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["20137068", "", "", ""], ["18562676", "", "", ""], ["8812481", "", "", ""], ["9415433", "", "", ""]]|
|40232|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["16915236", "", "", ""], ["18511501", "", "", ""], ["20179156", "", "", ""]]|
|40201|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["10814723", "", "", ""], ["12573262", "", "", ""]]|
|40200|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["15300240", "", "", ""], ["15300239", "", "", ""], ["17307818", "", "", ""], ["370792", "", "", ""], ["6296779", "", "", ""], ["2426659", "", "", ""], ["6130513", "", "", ""], ["3839306", "", "", ""], ["2581137", "", "", ""], ["3851163", "", "", ""], ["19307572", "", "", ""], ["2461884", "", "", ""]]|
|40144|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["20211147", "", "", ""], ["19878653", "", "", ""]]|
|40145|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["20444925", "", "", ""], ["11056047", "", "", ""], ["11889554", "", "", ""], ["\t10716699", "", "", ""], ["16462745", "", "", ""], ["21172659", "", "", ""]]|
|40142|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["9334315", "", "", ""], ["10882078", "", "", ""], ["16227618", "", "", ""], ["17283048", "", "", ""], ["17704132", "", "", ""]]|
|40140|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["12244299", "", "", ""], ["6196367", "", "", ""], ["6181418", "", "", ""], ["6802847", "", "", ""], ["3403542", "", "", ""], ["6084597", "", "", ""], ["10924331", "", "", ""], ["7528809", "", "", ""], ["7529207", "", "", ""], ["1704372", "", "", ""], ["20610725", "", "", ""], ["18617187", "", "", ""], ["17881443", "", "", ""], ["17164479", "", "", ""], ["8389475", "", "", ""], ["10834842", "", "", ""], ["10684931", "", "", ""], ["15611297", "", "", ""], ["20668672", "", "", ""], ["911771", "", "", ""], ["6209580", "", "", ""]]|
|40206|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["10731720", "", "", ""], ["12702581", "", "", ""], ["17289909", "", "", ""], ["19571260", "", "", ""]]|
|40148|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["11390985", "", "", ""], ["12489151", "", "", ""], ["16157866", "", "", ""]]|
|40149|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["16421561", "", "", ""], ["19194500", "", "", ""], ["16309881", "", "", ""], ["12796779", "", "", ""], ["15310658", "", "", ""], ["20418860", "", "", ""], ["20436462", "", "", ""], ["21172659", "", "", ""]]|
|40077|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["11845212", "", "", ""], ["16874305", "", "", ""], ["18988810", "", "", ""], ["10802648", "", "", ""], ["9338788", "", "", ""], ["16037066", "", "", ""], ["18789384", "", "", ""]]|
|40079|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["17440112", "", "", ""], ["19214202", "", "", ""], ["19343170", "", "", ""], ["19592466", "", "", ""], ["20056914", "", "", ""], ["18185590", "", "", ""], ["17478681", "", "", ""], ["18048406", "", "", ""], ["20173736", "", "", ""], ["20541999", "", "", ""], ["20395613", "", "", ""], ["20386740", "", "", ""], ["19888323", "", "", ""], ["19578367", "", "", ""], ["20716961", "", "", ""], ["22369889", "", "", ""]]|
|40078|;|Literature|;|1|;|0|;|0|;|[["Pub Med ID", "Author", "Title", "Year"], ["9847409", "", "", ""], ["7684772", "", "", ""], ["8265590", "", "", ""], ["2444875", "", "", ""], ["9422992", "", "", ""], ["9605471", "", "", ""], ["11399078", "", "", ""], ["12162957", "", "", ""], ["16154588", "", "", ""], ["17553964", "", "", ""], ["17175535", "", "", ""], ["18316401", "", "", ""], ["20668672", "", "", ""]]|
